"Commodity-wise, Market-wise Daily Report on : 08/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Samalkha,2,Tonnes,NR,Local,1100,1400,1200,Rs/Quintal
Shahabad,2.3,Tonnes,NR,Tomato,1300,1500,1400,Rs/Quintal
Shahzadpur,0.45,Tonnes,NR,Local,1200,1500,1200,Rs/Quintal
Sirsa,11,Tonnes,NR,Other,1000,2400,2000,Rs/Quintal
Taura,1.3,Tonnes,NR,Tomato,1200,1500,1400,Rs/Quintal
Thanesar,7.2,Tonnes,NR,Other,1000,2000,1500,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bhuntar,2.1,Tonnes,NR,Other,2700,2800,2750,Rs/Quintal
Bilaspur,0.3,Tonnes,NR,Other,1700,2700,2200,Rs/Quintal
Chamba,1.55,Tonnes,NR,Other,2050,3000,2525,Rs/Quintal
Dhanotu (Mandi),2.1,Tonnes,NR,Other,2000,2500,2250,Rs/Quintal
Hamirpur,1.8,Tonnes,NR,Other,2400,2600,2500,Rs/Quintal
Hamirpur(Nadaun),0.28,Tonnes,NR,Other,2400,2600,2500,Rs/Quintal
Kangra,1.4,Tonnes,NR,Other,2500,2800,2650,Rs/Quintal
Kangra(Baijnath),1.5,Tonnes,NR,Hybrid,2000,2200,2000,Rs/Quintal
Kangra(Jaisinghpur),0.4,Tonnes,NR,Tomato,2000,2200,2100,Rs/Quintal
Kangra(Jassour),3,Tonnes,NR,Other,2500,2600,2550,Rs/Quintal
Kullu,1.2,Tonnes,NR,Other,2200,2500,2300,Rs/Quintal
Mandi(Mandi),2.1,Tonnes,NR,Tomato,2000,2300,2200,Rs/Quintal
Mandi(Takoli),0.15,Tonnes,NR,Other,2200,2500,2300,Rs/Quintal
Nahan,0.3,Tonnes,NR,Other,1400,2000,1700,Rs/Quintal
Palampur,3.4,Tonnes,NR,Tomato,2200,2400,2300,Rs/Quintal
Paonta Sahib,60,Tonnes,NR,Other,2000,2500,2250,Rs/Quintal
Santoshgarh,1.1,Tonnes,NR,Tomato,1600,2500,2000,Rs/Quintal
Solan,0.6,Tonnes,NR,Other,2000,2600,2400,Rs/Quintal
Solan(Nalagarh),1.8,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Rajouri (F&V),1.5,Tonnes,NR,Other,2500,3000,2750,Rs/Quintal
Samba,3,Tonnes,NR,Other,2800,3000,2900,Rs/Quintal
Jharkhand,,,,,,,,
Gumla,7,Tonnes,NR,Other,1000,1500,1250,Rs/Quintal
Khunti,NR,Tonnes,NR,Deshi,1200,1600,1400,Rs/Quintal
,,,NR,Other,1000,1200,1100,Rs/Quintal
Koderma,0.46,Tonnes,NR,Other,1200,1500,1400,Rs/Quintal
Lohardaga,NR,Tonnes,NR,Tomato,1700,2000,1800,Rs/Quintal
Karnataka,,,,,,,,
Bagepalli,19,Tonnes,NR,Tomato,315,485,390,Rs/Quintal
Bangarpet,1,Tonnes,NR,Tomato,280,1500,1100,Rs/Quintal
"Binny Mill (F&V), Bangalore",39,Tonnes,NR,Tomato,3000,4000,3500,Rs/Quintal
Chamaraj Nagar,NR,Tonnes,NR,Tomato,2000,3000,2500,Rs/Quintal
Channapatana,1,Tonnes,NR,Tomato,1500,4000,2500,Rs/Quintal
Chickkaballapura,21,Tonnes,NR,Tomato,500,2900,1900,Rs/Quintal
Chintamani,84,Tonnes,NR,Tomato,1000,3333,2166,Rs/Quintal
Doddaballa Pur,1,Tonnes,NR,Tomato,3000,4000,3500,Rs/Quintal
Honnali,1,Tonnes,NR,Tomato,700,1000,850,Rs/Quintal
Kolar,320,Tonnes,NR,Hybrid,334,3333,1833,Rs/Quintal
,,,NR,Tomato,334,2667,1500,Rs/Quintal
Mulabagilu,19,Tonnes,NR,Tomato,665,3000,1835,Rs/Quintal
Ramanagara,3,Tonnes,NR,Tomato,3600,4000,3800,Rs/Quintal
Srinivasapur,40,Tonnes,NR,Tomato,533,2330,1200,Rs/Quintal
Kerala,,,,,,,,
Ernakulam,0.35,Tonnes,NR,Tomato,5600,6200,6000,Rs/Quintal
Manjeswaram,15,Tonnes,NR,Tomato,4600,5000,4800,Rs/Quintal
Pala,1,Tonnes,NR,Tomato,5800,6600,6200,Rs/Quintal
Wadakkanchery,0.25,Tonnes,NR,Tomato,5000,5500,5500,Rs/Quintal
Madhya Pradesh,,,,,,,,
Alirajpur(F&V),0.8,Tonnes,NR,Tomato,800,1000,900,Rs/Quintal
Badnawar(F&V),0.75,Tonnes,NR,Other,600,800,700,Rs/Quintal
Bhopal(F&V),24.8,Tonnes,NR,Other,600,1000,800,Rs/Quintal
Burhanpur(F&V),3.2,Tonnes,NR,Hybrid,500,1000,800,Rs/Quintal
Chhindwara(F&V),1.8,Tonnes,NR,Other,600,800,700,Rs/Quintal
Deori,1,Tonnes,NR,Tomato,400,600,500,Rs/Quintal
Dewas(F&V),0.8,Tonnes,NR,Other,600,1800,800,Rs/Quintal
Dhamnod,1.9,Tonnes,NR,Tomato,600,850,740,Rs/Quintal
Guna(F&V),0.6,Tonnes,NR,Other,500,550,500,Rs/Quintal
Haatpipliya,0.1,Tonnes,NR,Tomato,800,1200,1000,Rs/Quintal
Harda(F&V),3.6,Tonnes,NR,Other,600,700,650,Rs/Quintal
Indore(F&V),33.7,Tonnes,NR,Deshi,800,2000,1600,Rs/Quintal
Jhabua,0.4,Tonnes,NR,Local,700,800,750,Rs/Quintal
Khandwa(F&V),1.1,Tonnes,NR,Other,500,1200,1000,Rs/Quintal
Kukshi,0.32,Tonnes,NR,Tomato,300,700,500,Rs/Quintal
Lashkar(F&V),22,Tonnes,NR,Local,500,700,600,Rs/Quintal
Narsinghgarh,2.9,Tonnes,NR,Other,185,200,190,Rs/Quintal
Pandhana(F&V),0.02,Tonnes,NR,Deshi,300,700,500,Rs/Quintal
Pipariya,1.9,Tonnes,NR,Deshi,540,1050,700,Rs/Quintal
Rajgarh,0.8,Tonnes,NR,Tomato,1000,1500,1300,Rs/Quintal
Sagar(F&V),0.8,Tonnes,NR,Deshi,800,1000,900,Rs/Quintal
Sanwer,0.2,Tonnes,NR,Other,950,1000,975,Rs/Quintal
Sendhwa,0.04,Tonnes,NR,Tomato,600,1000,800,Rs/Quintal
Shivpuri(F&V),273.3,Tonnes,NR,Other,155,550,350,Rs/Quintal
Syopurkalan(F&V),1,Tonnes,NR,Other,700,800,750,Rs/Quintal
Thandla,1.35,Tonnes,NR,Deshi,1050,1150,1100,Rs/Quintal
Ujjain(F&V),1.5,Tonnes,NR,Hybrid,400,1200,800,Rs/Quintal
Maharashtra,,,,,,,,
Amrawati(Frui & Veg. Market),7,Tonnes,NR,Local,1000,1400,1200,Rs/Quintal
Aurangabad,13,Tonnes,NR,Other,500,1500,1000,Rs/Quintal
Chandrapur(Ganjwad),29,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Islampur,1,Tonnes,NR,Other,200,380,350,Rs/Quintal
Jalgaon,3,Tonnes,NR,Other,750,1250,1000,Rs/Quintal
Junnar(Narayangaon),13,Tonnes,NR,Local,2000,2750,2500,Rs/Quintal
Kalmeshwar,3,Tonnes,NR,Other,610,800,720,Rs/Quintal
Kalyan,NR,Tonnes,NR,Other,2200,2400,2300,Rs/Quintal
Kamthi,2,Tonnes,NR,Local,500,1200,900,Rs/Quintal
Karad,1,Tonnes,NR,Other,2000,2500,2500,Rs/Quintal
Khed(Chakan),18,Tonnes,NR,Other,1000,2200,1500,Rs/Quintal
Kolhapur,26,Tonnes,NR,Other,1000,4000,2500,Rs/Quintal
Nagpur,8,Tonnes,NR,Local,800,1200,1100,Rs/Quintal
,,,NR,Other,800,1200,1100,Rs/Quintal
Navapur,2,Tonnes,NR,Other,2000,2500,2386,Rs/Quintal
Palus,1,Tonnes,NR,Other,600,900,800,Rs/Quintal
Pandharpur,1,Tonnes,NR,Other,800,2200,1700,Rs/Quintal
Patan,3,Tonnes,NR,Other,2000,2500,2250,Rs/Quintal
Pimpalgaon,120,Tonnes,NR,Other,250,2075,1255,Rs/Quintal
Pune,158,Tonnes,NR,Local,1000,2200,1500,Rs/Quintal
Pune(Hadapsar),18,Tonnes,NR,Other,1000,2500,2000,Rs/Quintal
Pune(Khadiki),1,Tonnes,NR,Local,1000,3000,2000,Rs/Quintal
Pune(Pimpri),NR,Tonnes,NR,Local,2500,2500,2500,Rs/Quintal
Rahata,2,Tonnes,NR,Other,1000,2200,1500,Rs/Quintal
Ramtek,3,Tonnes,NR,Other,600,800,700,Rs/Quintal
Ratnagiri (Nachane),10,Tonnes,NR,Other,3000,4000,3600,Rs/Quintal
Satara,3,Tonnes,NR,Other,2500,3000,2750,Rs/Quintal
Solapur,18,Tonnes,NR,Other,400,2500,1000,Rs/Quintal
Vai,6,Tonnes,NR,Local,1500,3300,3200,Rs/Quintal
Vita,2,Tonnes,NR,Other,1500,2500,2350,Rs/Quintal
NCT of Delhi,,,,,,,,
Shahdara,180.6,Tonnes,NR,Hybrid,1300,1700,1500,Rs/Quintal
,,,NR,Local,1100,1300,1200,Rs/Quintal
Odisha,,,,,,,,
Angul(Atthamallick),0.9,Tonnes,NR,Tomato,1800,2200,2000,Rs/Quintal
Angul(Jarapada),3.5,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Bahadajholla,13,Tonnes,NR,Other,1400,1600,1500,Rs/Quintal
Balugaon,2.5,Tonnes,NR,Hybrid,1000,1200,1100,Rs/Quintal
Bampada,3,Tonnes,NR,Other,2550,2750,2650,Rs/Quintal
Bargarh(Barapalli),1.44,Tonnes,NR,Other,1400,1500,1400,Rs/Quintal
Baripada,3,Tonnes,NR,Tomato,2000,3000,2500,Rs/Quintal
Betnoti,0.04,Tonnes,NR,Tomato,1600,2000,1800,Rs/Quintal
Bhawanipatna,15,Tonnes,NR,Hybrid,1000,1000,1000,Rs/Quintal
Bolangir,7,Tonnes,NR,Local,1800,2000,1800,Rs/Quintal
Bonai,3,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Chatta Krushak Bazar,2,Tonnes,NR,Other,1200,1400,1250,Rs/Quintal
,,,NR,Tomato,1400,1500,1400,Rs/Quintal
Dhenkanal,0.33,Tonnes,NR,Other,1000,2000,1500,Rs/Quintal
Digapahandi,3,Tonnes,NR,Other,4000,4500,4300,Rs/Quintal
Dungurapalli,1.2,Tonnes,NR,Other,1200,1300,1300,Rs/Quintal
Gopa,2,Tonnes,NR,Local,1200,1400,1250,Rs/Quintal
,,,NR,Tomato,1400,1500,1500,Rs/Quintal
Hindol,3,Tonnes,NR,Tomato,2200,2500,2400,Rs/Quintal
Hinjilicut,14.5,Tonnes,NR,Other,2000,2500,2200,Rs/Quintal
Jajpur,2.46,Tonnes,NR,Deshi,1800,2000,2000,Rs/Quintal
Junagarh,0.1,Tonnes,NR,Other,2000,2050,2000,Rs/Quintal
Kamakhyanagar,0.3,Tonnes,NR,Tomato,1900,2100,2000,Rs/Quintal
Kantabaji,0.06,Tonnes,NR,Other,1000,2000,2000,Rs/Quintal
Kendrapara,2,Tonnes,NR,Local,1200,1400,1250,Rs/Quintal
,,,NR,Tomato,1400,1500,1500,Rs/Quintal
Kendrapara(Marshaghai),1,Tonnes,NR,Other,1300,1400,1400,Rs/Quintal
,,,NR,Tomato,1400,1500,1500,Rs/Quintal
Kendupatna,28,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Kendupatna(Niali),22,Tonnes,NR,Tomato,3000,3000,3000,Rs/Quintal
Keonjhar,0.6,Tonnes,NR,Other,1800,2000,2000,Rs/Quintal
Keonjhar(Dhekikote),0.6,Tonnes,NR,Other,1800,2000,2000,Rs/Quintal
Khariar Road,2,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Malkanagiri,0.32,Tonnes,NR,Other,2000,2200,2100,Rs/Quintal
Mottagaon,0.33,Tonnes,NR,Other,1000,1800,1500,Rs/Quintal
Pandkital,1.3,Tonnes,NR,Other,1400,1450,1420,Rs/Quintal
Pattamundai,2,Tonnes,NR,Local,1200,1400,1250,Rs/Quintal
,,,NR,Tomato,1400,1500,1500,Rs/Quintal
Saharpada,0.8,Tonnes,NR,Other,1800,2000,2000,Rs/Quintal
Sarankul,8,Tonnes,NR,Other,1300,1650,1400,Rs/Quintal
Saraskana,0.4,Tonnes,NR,Tomato,2000,3000,2500,Rs/Quintal
Sargipali,2.2,Tonnes,NR,Other,1400,2000,1600,Rs/Quintal
Sohela,1.83,Tonnes,NR,Other,1500,1650,1600,Rs/Quintal
Tusura,5,Tonnes,NR,Other,1800,2000,1800,Rs/Quintal
Udala,1,Tonnes,NR,Local,2300,2400,2300,Rs/Quintal
Punjab,,,,,,,,
Abohar,5,Tonnes,NR,Tomato,1550,2000,1750,Rs/Quintal
Adampur,0.9,Tonnes,NR,Other,2500,2600,2600,Rs/Quintal
Amritsar(Amritsar Mewa Mandi),108,Tonnes,NR,Tomato,1200,1600,1400,Rs/Quintal
Baghapurana,0.3,Tonnes,NR,Tomato,1800,2000,1900,Rs/Quintal
Banga,2.8,Tonnes,NR,Other,2000,2873,2873,Rs/Quintal
Bariwala,0.08,Tonnes,NR,Other,700,1000,900,Rs/Quintal
Barnala,2.3,Tonnes,NR,Other,2000,2500,2250,Rs/Quintal
Bassi Pathana,1.5,Tonnes,NR,Tomato,1500,1800,1600,Rs/Quintal
Batala,0.5,Tonnes,NR,Other,2000,2400,2200,Rs/Quintal
Bathinda,11,Tonnes,NR,Other,1400,2000,1700,Rs/Quintal
Bhawanigarh,0.3,Tonnes,NR,Other,2000,2200,2100,Rs/Quintal
Budalada,0.7,Tonnes,NR,Other,1000,1400,1200,Rs/Quintal
Chamkaur Sahib,1.5,Tonnes,NR,Other,1400,1430,1420,Rs/Quintal
Dasuya,1.5,Tonnes,NR,Other,2000,2500,2500,Rs/Quintal
Dera Bassi,0.1,Tonnes,NR,Other,2600,2800,2700,Rs/Quintal
Faridkot,2.86,Tonnes,NR,Tomato,1150,1550,1350,Rs/Quintal
Firozepur City,2.8,Tonnes,NR,Other,1500,2000,1750,Rs/Quintal
Garh Shankar(Mahalpur),0.5,Tonnes,NR,Local,2000,2500,2300,Rs/Quintal
Gehri(Jandiala mandi),0.5,Tonnes,NR,Tomato,1500,1500,1500,Rs/Quintal
Ghanaur,0.03,Tonnes,NR,Other,1000,1000,1000,Rs/Quintal
Giddarbaha,0.8,Tonnes,NR,Tomato,1500,1800,1800,Rs/Quintal
Goraya,0.2,Tonnes,NR,Other,2100,2100,2100,Rs/Quintal
Guru Har Sahai,0.4,Tonnes,NR,Tomato,1800,2000,2000,Rs/Quintal
Jagraon,2.6,Tonnes,NR,Other,2000,2500,2200,Rs/Quintal
Jalandhar City(Jalandhar),68.1,Tonnes,NR,Other,400,1700,1000,Rs/Quintal
Kapurthala,1,Tonnes,NR,Tomato,2000,2200,2000,Rs/Quintal
Khamano,0.2,Tonnes,NR,Tomato,2000,2000,2000,Rs/Quintal
Khanna,110,Tonnes,NR,Other,1000,2200,1600,Rs/Quintal
Kharar,1.2,Tonnes,NR,Tomato,1200,1600,1400,Rs/Quintal
Kurali,1,Tonnes,NR,Other,2000,2100,2050,Rs/Quintal
Lalru,2.8,Tonnes,NR,Other,1200,1500,1300,Rs/Quintal
Makhu,0.2,Tonnes,NR,Other,800,900,850,Rs/Quintal
Malout,1.5,Tonnes,NR,Tomato,1200,1500,1300,Rs/Quintal
Mamdot,0.4,Tonnes,NR,Other,2300,2400,2350,Rs/Quintal
Mansa,0.1,Tonnes,NR,Tomato,1600,2000,1800,Rs/Quintal
Morinda,1.4,Tonnes,NR,Other,1400,1650,1500,Rs/Quintal
Mukerian,0.4,Tonnes,NR,Tomato,2000,3000,2700,Rs/Quintal
Mukerian(Talwara),0.24,Tonnes,NR,Tomato,1200,1800,1500,Rs/Quintal
Muktsar,1.5,Tonnes,NR,Tomato,600,800,700,Rs/Quintal
Nabha,45,Tonnes,NR,Other,1500,2400,2000,Rs/Quintal
Naushera Pannuan,0.01,Tonnes,NR,Other,520,520,520,Rs/Quintal
Nawan Shahar(Subzi Mandi),1.2,Tonnes,NR,Other,1500,2500,2000,Rs/Quintal
Noor Mehal,0.03,Tonnes,NR,Other,1500,1700,1600,Rs/Quintal
Patiala,20,Tonnes,NR,Hybrid,700,2000,1500,Rs/Quintal
Patran,1.2,Tonnes,NR,Other,1000,1600,1400,Rs/Quintal
Patti,0.5,Tonnes,NR,Other,1500,2500,2000,Rs/Quintal
Phagwara,7.7,Tonnes,NR,Other,1800,2029,1915,Rs/Quintal
Raman,0.8,Tonnes,NR,Other,1900,2050,2000,Rs/Quintal
Rayya,0.35,Tonnes,NR,Hybrid,1100,1300,1200,Rs/Quintal
Sahnewal,0.17,Tonnes,NR,Tomato,1920,1920,1920,Rs/Quintal
Samrala,0.8,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Sirhind,3,Tonnes,NR,Other,1400,1800,1600,Rs/Quintal
Sunam,1,Tonnes,NR,Tomato,1000,2000,1500,Rs/Quintal
Tarantaran,2.5,Tonnes,NR,Other,1200,1400,1300,Rs/Quintal
Zira,0.3,Tonnes,NR,Tomato,1000,1500,1200,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),47.1,Tonnes,NR,Other,600,1200,950,Rs/Quintal
Alwar(FV),5.4,Tonnes,NR,Other,800,1400,1100,Rs/Quintal
Bayana,3.5,Tonnes,NR,Other,500,500,500,Rs/Quintal
Chittorgarh,4,Tonnes,NR,Other,800,1200,1000,Rs/Quintal
Chomu(F&V),87.9,Tonnes,NR,Other,700,1300,1000,Rs/Quintal
Jalore,6.65,Tonnes,NR,Other,800,1000,900,Rs/Quintal
Nadwai,5,Tonnes,NR,Other,600,600,600,Rs/Quintal
Neem Ka Thana,1.5,Tonnes,NR,Local,870,920,900,Rs/Quintal
Pali,5.5,Tonnes,NR,Other,450,450,450,Rs/Quintal
Pilli Banga,0.6,Tonnes,NR,Other,710,780,760,Rs/Quintal
Rajasamand,2.75,Tonnes,NR,Tomato,800,1000,900,Rs/Quintal
Sriganganagar(F&V),15,Tonnes,NR,Other,1300,1300,1300,Rs/Quintal
Telangana,,,,,,,,
Chevella,0.1,Tonnes,NR,Deshi,300,300,300,Rs/Quintal
Gudimalkapur,148.3,Tonnes,NR,Deshi,1000,3500,2200,Rs/Quintal
L B Nagar,58.4,Tonnes,NR,Deshi,1200,2000,1600,Rs/Quintal
Tripura,,,,,,,,
Bishalgarh,1.5,Tonnes,NR,Hybrid,2500,3000,2800,Rs/Quintal
Garjee,1,Tonnes,NR,Hybrid,2500,3000,2850,Rs/Quintal
Manubazar,0.15,Tonnes,NR,Hybrid,2000,4000,3000,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achalda,2.1,Tonnes,NR,Hybrid,1000,1105,1102,Rs/Quintal
Achnera,1.9,Tonnes,NR,Tomato,850,950,900,Rs/Quintal
Agra,161,Tonnes,NR,Hybrid,750,950,840,Rs/Quintal
Ahirora,3,Tonnes,NR,Deshi,400,600,500,Rs/Quintal
Ajuha,3,Tonnes,NR,Tomato,840,880,860,Rs/Quintal
Aliganj,0.2,Tonnes,NR,Deshi,600,800,700,Rs/Quintal
Aligarh,55,Tonnes,NR,Deshi,750,850,800,Rs/Quintal
Allahabad,40,Tonnes,NR,Deshi,800,900,850,Rs/Quintal
Amroha,0.6,Tonnes,NR,Deshi,1000,1000,1000,Rs/Quintal
Anandnagar,3,Tonnes,NR,Tomato,700,800,740,Rs/Quintal
Anwala,2,Tonnes,NR,Deshi,500,600,550,Rs/Quintal
Atarra,140,Tonnes,NR,Deshi,700,800,750,Rs/Quintal
Atrauli,1,Tonnes,NR,Hybrid,1010,1030,1020,Rs/Quintal
Auraiya,1.5,Tonnes,NR,Hybrid,550,650,600,Rs/Quintal
Awagarh,1.7,Tonnes,NR,Hybrid,600,800,700,Rs/Quintal
Azamgarh,9.5,Tonnes,NR,Tomato,900,1060,985,Rs/Quintal
Baberu,4,Tonnes,NR,Local,680,815,750,Rs/Quintal
Badayoun,6,Tonnes,NR,Deshi,420,970,880,Rs/Quintal
Badda,0.2,Tonnes,NR,Deshi,950,1100,1000,Rs/Quintal
Bagpat,0.3,Tonnes,NR,Deshi,1100,1300,1200,Rs/Quintal
Bahraich,10.3,Tonnes,NR,Tomato,815,910,860,Rs/Quintal
Ballia,4,Tonnes,NR,Deshi,675,775,725,Rs/Quintal
Balrampur,1.2,Tonnes,NR,Deshi,1000,1150,1100,Rs/Quintal
Bangarmau,0.6,Tonnes,NR,Deshi,950,1050,1000,Rs/Quintal
Barabanki,15,Tonnes,NR,Hybrid,900,1100,1000,Rs/Quintal
Baraut,0.2,Tonnes,NR,Deshi,800,950,900,Rs/Quintal
Bareilly,20,Tonnes,NR,Deshi,775,820,800,Rs/Quintal
Barhaj,38,Tonnes,NR,Tomato,860,880,870,Rs/Quintal
Basti,2.1,Tonnes,NR,Tomato,870,950,910,Rs/Quintal
Bharthna,1.8,Tonnes,NR,Hybrid,600,750,670,Rs/Quintal
Bijnaur,2,Tonnes,NR,Deshi,820,900,860,Rs/Quintal
Billsadda,1.2,Tonnes,NR,Deshi,520,625,570,Rs/Quintal
Bilsi,0.8,Tonnes,NR,Local,550,650,600,Rs/Quintal
Bindki,21,Tonnes,NR,Tomato,1000,1150,1100,Rs/Quintal
Buland Shahr,6,Tonnes,NR,Tomato,900,1400,1030,Rs/Quintal
Chaandpur,1.2,Tonnes,NR,Hybrid,500,700,600,Rs/Quintal
Chandausi,5,Tonnes,NR,Tomato,850,950,900,Rs/Quintal
Chandoli,8,Tonnes,NR,Tomato,970,1070,1020,Rs/Quintal
Charra,2.5,Tonnes,NR,Deshi,800,900,850,Rs/Quintal
Chhibramau(Kannuj),4,Tonnes,NR,Deshi,780,810,800,Rs/Quintal
Chorichora,1,Tonnes,NR,Tomato,810,935,860,Rs/Quintal
Choubepur,1.7,Tonnes,NR,Deshi,775,875,825,Rs/Quintal
Chutmalpur,1.1,Tonnes,NR,Tomato,1050,1230,1150,Rs/Quintal
Dadri,2,Tonnes,NR,Deshi,1050,1120,1080,Rs/Quintal
Devariya,2,Tonnes,NR,Tomato,1000,1050,1025,Rs/Quintal
Dhampur,0.1,Tonnes,NR,Tomato,600,750,700,Rs/Quintal
Dhanura,0.8,Tonnes,NR,Deshi,900,1000,900,Rs/Quintal
Dibiapur,2.3,Tonnes,NR,Tomato,500,600,550,Rs/Quintal
Divai,0.6,Tonnes,NR,Deshi,580,600,590,Rs/Quintal
Dudhi,0.87,Tonnes,NR,Deshi,400,500,500,Rs/Quintal
Etawah,30,Tonnes,NR,Hybrid,600,850,750,Rs/Quintal
Faizabad,13.5,Tonnes,NR,Hybrid,1100,1250,1200,Rs/Quintal
Farukhabad,NR,Tonnes,NR,Hybrid,600,700,650,Rs/Quintal
Fatehabad,15,Tonnes,NR,Deshi,500,550,520,Rs/Quintal
Fatehpur,11,Tonnes,NR,Deshi,1100,1200,1150,Rs/Quintal
Fatehpur Sikri,1,Tonnes,NR,Deshi,720,770,750,Rs/Quintal
Firozabad,9,Tonnes,NR,Tomato,300,500,400,Rs/Quintal
Gadaura,0.5,Tonnes,NR,Tomato,1400,1600,1500,Rs/Quintal
Gangoh,1.1,Tonnes,NR,Deshi,1435,1460,1450,Rs/Quintal
Ganjdudwara,1.1,Tonnes,NR,Deshi,700,750,730,Rs/Quintal
Gazipur,15,Tonnes,NR,Tomato,680,720,700,Rs/Quintal
Ghiraur,0.9,Tonnes,NR,Hybrid,500,700,610,Rs/Quintal
Golagokarnath,5.2,Tonnes,NR,Tomato,700,900,810,Rs/Quintal
Gonda,6,Tonnes,NR,Deshi,980,1020,1000,Rs/Quintal
Gopiganj,2,Tonnes,NR,Deshi,500,500,500,Rs/Quintal
Gorakhpur,95.5,Tonnes,NR,Tomato,750,875,800,Rs/Quintal
Gulavati,0.04,Tonnes,NR,Other,968,972,970,Rs/Quintal
Haathras,6.5,Tonnes,NR,Deshi,500,700,600,Rs/Quintal
Hapur,8,Tonnes,NR,Deshi,800,1050,900,Rs/Quintal
Hardoi,2.6,Tonnes,NR,Hybrid,1200,1250,1230,Rs/Quintal
Jafarganj,0.4,Tonnes,NR,Deshi,900,1000,950,Rs/Quintal
Jahangirabad,2,Tonnes,NR,Deshi,825,875,850,Rs/Quintal
Jalalabad,0.6,Tonnes,NR,Tomato,510,540,525,Rs/Quintal
Jalaun,2.5,Tonnes,NR,Deshi,600,680,650,Rs/Quintal
Jarar,2.4,Tonnes,NR,Deshi,500,580,540,Rs/Quintal
Jasra,25,Tonnes,NR,Deshi,550,700,600,Rs/Quintal
Jasvantnagar,0.2,Tonnes,NR,Hybrid,1100,1200,1150,Rs/Quintal
Jaunpur,33.2,Tonnes,NR,Tomato,800,850,830,Rs/Quintal
Javer,0.1,Tonnes,NR,Other,NR,800,700,Rs/Quintal
Jhansi,22.5,Tonnes,NR,Tomato,670,760,710,Rs/Quintal
Kadhle,0.7,Tonnes,NR,Local,1100,1200,1150,Rs/Quintal
Kairana,0.7,Tonnes,NR,Tomato,NR,NR,750,Rs/Quintal
Kanpur(Grain),75,Tonnes,NR,Deshi,675,730,705,Rs/Quintal
Karnailganj,0.35,Tonnes,NR,Deshi,900,920,910,Rs/Quintal
Karvi,10,Tonnes,NR,Tomato,650,800,735,Rs/Quintal
Kasganj,2,Tonnes,NR,Hybrid,900,970,940,Rs/Quintal
Katra,0.2,Tonnes,NR,Tomato,660,680,670,Rs/Quintal
Kayamganj,4,Tonnes,NR,Deshi,870,970,920,Rs/Quintal
Khaga,1.2,Tonnes,NR,Deshi,690,700,695,Rs/Quintal
Khair,3,Tonnes,NR,Hybrid,760,850,800,Rs/Quintal
Khairagarh,2.2,Tonnes,NR,Deshi,850,950,900,Rs/Quintal
Khalilabad,2.5,Tonnes,NR,Tomato,750,950,850,Rs/Quintal
Khatauli,0.5,Tonnes,NR,Tomato,895,915,905,Rs/Quintal
Khurja,6,Tonnes,NR,Deshi,825,950,890,Rs/Quintal
Kiratpur,1.5,Tonnes,NR,Deshi,750,850,800,Rs/Quintal
Konch,8,Tonnes,NR,Deshi,400,600,500,Rs/Quintal
Kopaganj,8,Tonnes,NR,Tomato,875,975,925,Rs/Quintal
Kosikalan,5,Tonnes,NR,Deshi,750,850,800,Rs/Quintal
Lakhimpur,11,Tonnes,NR,Deshi,820,940,890,Rs/Quintal
Lalitpur,5,Tonnes,NR,Hybrid,700,900,750,Rs/Quintal
Lucknow,90,Tonnes,NR,Tomato,1000,1300,1200,Rs/Quintal
Madhoganj,2.4,Tonnes,NR,Hybrid,1100,1150,1130,Rs/Quintal
Maharajganj,0.5,Tonnes,NR,Tomato,1000,1000,1000,Rs/Quintal
Mainpuri,15,Tonnes,NR,Hybrid,400,550,500,Rs/Quintal
Mathura,35,Tonnes,NR,Deshi,620,820,720,Rs/Quintal
Mau,8,Tonnes,NR,Tomato,875,975,925,Rs/Quintal
Maudaha,7,Tonnes,NR,Deshi,700,900,800,Rs/Quintal
Mauranipur,1.8,Tonnes,NR,Local,840,910,880,Rs/Quintal
Meerut,21,Tonnes,NR,Local,830,940,875,Rs/Quintal
Mirzapur,47,Tonnes,NR,Tomato,710,780,750,Rs/Quintal
Mohammdi,0.7,Tonnes,NR,Local,890,900,900,Rs/Quintal
Moth,2.5,Tonnes,NR,Local,500,600,560,Rs/Quintal
Mugrabaadshahpur,2.5,Tonnes,NR,Deshi,1270,1350,1300,Rs/Quintal
Muradabad,8,Tonnes,NR,Deshi,750,850,805,Rs/Quintal
Muradnagar,74,Tonnes,NR,Deshi,800,1000,900,Rs/Quintal
